0,93,92,191,100,210315
1,89,92,189,101,399775
2,86,90,182,95,588373
3,84,85,180,90,737855
4,81,84,176,90,886262
5,82,86,177,91,1019403
6,82,88,179,95,1184583
7,80,86,172,92,1367795
8,79,86,169,91,1510854
9,77,90,169,95,1671079
10,74,86,166,91,1813975
11,74,87,167,92,1944741
12,70,81,162,86,2104937
13,72,83,163,91,2348198
14,74,86,169,92,2483520
15,80,93,175,98,2689033
16,77,88,174,92,2842775
17,76,87,171,90,2983129
18,79,92,176,97,3136314
19,76,82,173,87,3296251
20,77,89,176,94,3547179
21,82,91,181,95,3700361
22,81,93,180,98,3946153
23,78,94,178,100,4080267
24,79,93,180,98,4217274
25,77,88,176,95,4515668
26,79,90,180,97,4655533
27,79,94,183,100,4946283
28,88,100,190,106,5079465
29,82,97,189,101,5213058
30,83,99,191,105,5529149
31,86,98,195,102,5645295
32,87,101,197,106,5962260
33,81,99,189,105,6112166
34,83,96,193,104,6448781
35,86,98,198,104,6562060
36,89,99,202,105,6894887
37,87,100,202,108,7062632
38,86,98,199,106,7427774
39,88,101,201,109,7562515
40,87,101,199,109,7959773
41,87,101,199,111,8112996
42,87,101,200,111,8515976
43,87,101,200,111,8685672
44,86,98,198,108,9133223
45,89,101,200,111,9311007
46,86,98,199,110,9739291
47,86,98,199,110,9882423
48,91,108,200,118,10289776
49,81,96,190,108,10431713
50,86,98,194,108,10549278
51,87,101,195,113,10698875
52,85,103,195,113,10811043
53,80,95,189,106,10937220
54,86,98,194,111,11192283
55,92,98,197,112,11398200
56,90,96,196,109,11881312
57,94,104,199,116,12013432
58,96,111,202,121,12497337
59,93,104,200,116,12650062
60,89,103,198,113,13145277
61,87,101,198,113,13278558
62,87,99,196,111,13762974
63,86,102,197,114,13928448
64,87,105,198,115,14446346
65,85,101,195,111,14579585
66,83,101,193,110,15075913
67,91,105,196,115,15230221
68,87,102,195,114,15762906
69,92,106,199,118,15898412
70,92,108,196,118,16429331
71,87,101,194,113,16578739
72,89,101,195,111,17143513
73,87,103,194,115,17281033
74,85,100,191,110,17831656
75,87,99,193,111,17979922
76,87,99,195,109,18562641
77,86,98,194,108,18692508
78,84,96,191,106,19277783
79,85,95,191,103,19412180
80,79,92,185,100,19547909
81,80,94,188,100,20163885
82,80,94,188,102,20297127
83,82,92,189,99,20893935
84,82,94,190,99,21041543
85,77,92,182,96,21177214
86,76,97,181,97,21307929
87,77,94,184,98,21443719
88,78,99,185,101,22086543
89,74,95,181,99,22219123
90,77,99,185,101,22868603
91,77,96,183,98,23022697
92,78,94,185,98,23693048
93,79,98,185,99,23827012
94,76,97,185,97,24468562
95,78,96,186,100,24617410
96,78,96,186,100,24750724
97,78,99,186,101,25466885
98,79,100,185,102,25601759
99,82,101,186,101,26301488
100,83,102,187,104,26450433
101,82,101,187,103,27152312
102,81,101,187,103,27289042
103,82,99,188,101,28005068
104,79,101,183,105,28152379
105,77,106,183,110,28902472
106,74,98,180,102,29036305
107,81,106,187,108,29783366
108,79,96,184,101,29980277
109,81,99,189,103,30746695
110,86,100,191,106,30878829
111,82,101,188,105,31643060
112,89,100,196,105,31796284
113,84,100,190,106,31927551
114,84,102,190,108,32078471
115,84,102,192,106,32877810
116,82,97,187,103,33012972
117,84,99,190,105,33811648
118,82,100,188,106,33961513
119,74,94,184,100,34778193
120,79,99,183,108,34910043
121,75,94,180,103,35744132
122,80,94,184,105,35892804
123,78,91,182,102,36761887
124,79,96,184,105,36891866
125,82,97,189,108,37730442
126,84,99,190,108,37877895
127,80,95,186,105,38747507
128,84,99,189,108,38880509
129,80,94,184,104,39815499
130,83,99,187,108,39982275
131,83,98,189,108,40929697
132,85,97,187,106,41062008
133,83,95,187,105,41961642
134,80,94,185,103,42114811
135,82,99,186,106,43027151
136,81,97,185,106,43160970
137,80,97,185,105,44080305
138,84,96,189,103,44230946
139,80,96,186,105,45177598
140,80,94,185,103,45309498
141,80,96,185,105,46286806
142,78,92,184,101,46418363
143,80,92,185,103,47385466
144,80,96,186,107,47500912
145,79,92,183,101,48526546
146,80,92,185,101,48672638
147,82,94,186,103,49732622
148,78,91,183,100,49824807
149,75,94,182,101,50799005
150,77,92,181,101,50932901
151,79,97,185,104,51936997
152,82,96,188,103,52029032
153,86,97,192,106,52996882
154,82,94,188,101,53109324
155,83,95,189,105,54109228
156,84,93,188,100,54203743
157,82,94,186,103,55205618
158,82,94,186,103,55321682
159,83,98,189,106,56399332
160,80,94,186,101,56499714
161,88,97,194,105,57516096
162,86,92,190,101,57637128
163,84,94,189,101,58683408
164,84,90,185,100,58779584
165,79,94,183,100,59791128
166,83,88,185,95,59904900
167,81,87,183,92,60008908
168,81,86,184,93,61079158
169,78,86,184,93,61171659
170,82,87,184,95,62214737
171,82,90,186,96,62327666
172,83,94,187,98,63417760
173,84,98,187,101,63507092
174,83,92,187,96,64594551
175,80,91,183,95,64712946
176,80,91,187,96,65852747
