241,91,116,211,120,95154654
242,90,117,208,121,95261594
243,92,115,210,119,95383325
244,90,114,208,116,97107538
245,94,118,209,121,98783887
246,94,117,208,122,98893304
247,94,114,207,118,98988036
248,91,114,205,118,100713996
249,94,116,207,120,100821134
250,92,112,205,118,100928621
251,96,116,209,122,101059069
252,91,110,202,116,101161399
253,94,120,209,125,101275166
254,92,116,208,116,101398844
255,88,116,204,116,101540206
256,90,118,206,118,101673459
257,90,121,209,119,101787490
258,90,118,207,118,101949249
259,90,121,208,121,102067962
260,87,117,204,117,102238944
261,90,118,207,118,102367663
262,87,115,204,117,102574542
263,86,116,202,116,102695131
264,90,118,208,118,102875360
265,88,117,206,117,102991879
266,87,117,204,117,103199250
267,87,115,201,115,103289863
268,84,114,197,112,103493938
269,81,115,192,113,103614403
270,79,112,190,110,103729431
271,81,116,184,114,103822538
272,84,114,186,114,103940760
273,79,109,184,109,104215837
274,76,103,181,103,104334616
275,74,104,178,104,104598156
276,72,102,172,102,104717168
277,72,102,170,102,104831021
278,72,100,171,100,105127479
279,74,100,173,102,105229623
280,74,98,173,100,105516688
281,74,102,172,100,105624641
282,77,105,177,101,105718596
283,79,106,181,104,105817647
284,79,108,185,106,105929209
285,81,114,187,110,106265591
286,82,113,192,111,106607228
287,83,116,196,112,106736420
288,85,116,200,114,107135814
289,83,116,198,112,107498271
290,86,121,205,118,107623533
291,85,117,202,115,108000731
292,83,119,202,117,108100408
293,84,121,206,118,108493494
294,86,121,207,121,108625653
295,88,120,208,118,109049829
296,86,118,205,116,109143925
297,88,119,208,119,109561299
298,90,119,209,119,109689120
299,88,117,208,117,110129285
300,88,121,210,121,110226458
301,88,118,211,116,110658575
302,95,122,217,122,110782281
303,90,119,213,119,111254737
304,95,124,216,124,111348984
305,91,120,214,120,111815741
306,88,117,210,117,111938735
307,90,120,212,120,112436562
308,90,122,209,122,112532211
309,87,120,207,120,113023530
310,88,118,208,118,113142449
311,85,117,204,117,113655193
312,87,115,206,115,113749098
313,88,119,208,119,114272770
314,88,121,208,121,114401210
315,88,121,205,121,114939234
316,88,125,206,125,115034736
317,97,80,208,85,115580687
318,94,81,204,126,115698414
319,86,118,204,120,116271733
320,85,117,207,119,116364432
321,86,116,204,118,116932227
322,83,115,203,115,117045633
323,86,118,206,120,117642906
324,86,117,208,120,117735478
325,86,116,205,118,118311797
326,86,116,206,118,118436222
327,86,118,203,118,119050553
328,85,115,207,117,119148018
329,83,115,203,117,119757527
330,86,116,205,118,119874473
331,86,116,206,118,120525159
332,85,117,204,117,120616548
333,94,79,204,121,121239313
334,85,79,205,121,121355244
335,86,78,207,121,122009710
336,100,79,207,119,122102306
337,90,117,209,119,122743356
338,90,116,209,118,122858707
339,91,118,209,120,123516678
340,90,121,208,121,123609065
341,88,120,208,120,124278631
342,88,120,208,120,124405912
343,89,120,209,120,125137354
344,88,119,208,119,125234688
345,87,117,205,117,125937915
346,87,117,207,117,126049874
347,87,117,206,117,126778165
348,90,118,208,118,126873896
349,90,119,210,119,127583109
350,91,120,209,120,127698645
351,92,120,211,120,128452683
352,91,120,209,120,128548974
353,90,116,207,118,129295632
354,92,118,211,118,129406768
355,90,117,208,117,130169902
356,87,117,204,117,130263118
357,94,115,201,117,131024938
358,98,78,200,119,131133316
359,92,80,202,119,131936940
360,96,118,207,121,132032403
361,87,117,206,117,132822045
362,87,117,206,119,132934848
363,96,76,198,122,133734962
364,96,76,199,122,133826065
365,96,81,203,121,134627672
366,96,119,203,121,134730670
367,82,76,199,122,135539551
368,82,78,199,122,135634519
369,94,114,207,116,136451080
370,91,114,210,114,136565811
371,96,117,213,117,137409798
372,87,112,204,114,138249169
373,87,112,200,112,138355781
374,85,111,198,113,138462140
375,79,75,176,114,138558785
376,72,109,174,109,138659442
377,74,107,175,105,138760291
378,67,104,169,99,138860579
379,70,107,169,99,138966618
380,67,105,165,95,139080947
381,67,106,168,97,139990283
382,67,104,162,98,140912040
383,73,65,160,69,141014373
384,70,57,154,71,141112884
385,52,74,150,47,145878773
386,69,92,198,61,145971527
387,72,100,173,103,146072651
388,80,113,185,110,146184654
389,79,112,187,108,147329374
390,81,113,190,109,147440920
391,79,114,192,112,148617464
392,81,117,192,113,148723199
393,85,78,190,118,148834503
394,83,79,196,77,150040682
395,81,112,194,110,151248207
396,86,116,199,116,151384913
397,85,116,200,116,152626943
398,85,116,199,116,152727543
399,87,118,200,118,153961620
400,87,116,202,116,154100293
401,87,118,202,116,155363472
402,85,116,198,114,155462504
403,83,114,196,114,156737204
404,85,116,198,114,156862026
405,86,116,199,116,158173506
406,85,114,198,114,158270526
407,85,112,196,112,159564067
408,85,114,198,114,159679861
409,86,81,199,118,161006990
410,89,81,198,124,161101464
411,85,116,196,116,162427094
412,83,114,196,114,162548073
413,92,120,194,118,163879425
414,96,79,195,118,163971569
415,88,118,199,118,165306160
416,86,114,199,114,165421178
417,87,116,202,116,166793707
418,87,114,202,114,166888650
419,85,114,197,114,168232537
420,87,116,200,118,168355401
421,90,114,196,114,169751650
422,89,121,191,119,171119327
423,86,118,188,116,171219771
424,77,112,183,106,171315029
425,76,112,178,103,171411453
426,77,110,178,100,171515655
427,72,111,170,99,171620612
428,76,109,172,98,173044287
429,70,105,168,98,173149623
430,82,111,178,109,173246350
431,70,70,186,58,180829493
432,51,61,163,49,182341725
433,90,116,201,126,186952201
434,94,122,200,133,187074804
435,94,121,205,129,188667455
436,92,113,203,121,190239837
437,91,116,204,124,190346225
438,94,114,207,122,190456328
439,94,115,204,123,192065719
440,90,116,202,124,192157555
441,88,112,201,122,193767715
442,91,112,200,120,193887080
443,83,110,196,118,195532710
444,90,108,205,116,197159294
445,110,125,226,132,197269131
446,99,124,218,133,198939363
447,94,116,210,122,200579430
448,94,115,213,121,200681102
449,96,117,213,121,200772192
450,94,128,211,132,200868185
451,109,128,210,130,200966686
452,90,119,204,123,201067748
453,104,129,221,134,201154177
454,94,128,210,130,201250506
455,110,121,192,128,201343430
456,89,118,196,122,201448188
457,86,115,196,117,201543415
458,88,113,198,117,201636147
459,88,116,196,118,201722161
460,82,108,188,110,201828040
461,83,108,189,108,203584531
462,76,107,182,105,203688529
463,72,105,179,103,203803550
464,72,103,181,101,205583082
465,74,104,180,102,207365329
466,76,107,184,107,207479900
467,76,107,183,105,207593397
468,76,105,186,104,207725149
469,79,107,186,109,207850309
470,80,107,188,109,207970913
471,84,112,183,114,208110804
472,84,111,188,114,208251603
473,84,110,190,113,208387578
474,78,107,188,113,208542489
475,77,74,172,116,208706160
476,72,67,187,114,208822422
477,71,103,180,111,209012783
478,72,102,180,107,209188928
479,68,97,175,102,209297763
480,72,102,177,106,209391497
481,72,98,174,102,209486398
482,70,97,171,97,209582352
483,70,97,172,97,209673653
484,67,95,169,95,209767738
485,67,97,167,95,209859864
486,66,100,169,99,209974818
487,68,99,171,95,210228692
488,68,97,169,94,210330968
489,66,101,169,96,210588785
490,65,100,166,94,210725252
491,67,102,167,93,211002304
492,70,105,172,98,211105409
493,72,109,174,101,211388032
494,70,109,174,100,211512697
495,74,109,178,102,211824912
496,76,105,184,100,211925080
497,76,104,184,100,212231704
498,80,103,186,101,212370241
499,74,104,182,102,212710034
500,72,107,176,105,212813374
501,71,105,174,104,213149765
502,71,107,177,103,213280308
503,71,107,175,104,213642078
504,73,107,177,105,213746994
505,69,105,174,102,214107320
506,71,107,176,105,214237114
507,73,107,176,105,214636804
508,69,106,175,102,214739613
509,71,109,175,107,215115135
510,73,71,174,109,215239832
511,73,109,177,105,215658720
512,73,109,178,107,215767069
513,75,111,179,111,216181619
514,76,74,169,109,216302206
515,78,110,174,109,216750550
516,71,109,177,107,216847605
517,73,108,177,106,217281341
518,74,108,179,105,217414884
519,77,111,182,107,217880163
520,81,111,186,109,217974620
521,79,110,185,108,218431904
522,76,108,183,106,218563133
523,78,110,184,108,219058607
524,79,110,185,108,219157317
525,76,110,184,108,219645053
526,79,111,186,109,219764390
527,75,109,182,105,220278161
528,75,107,183,103,220379041
529,80,114,175,111,220878019
530,81,112,178,110,221004807
531,77,109,182,107,221526755
532,90,117,179,114,221612554
533,82,114,182,114,222135405
534,78,107,178,109,222249153
535,78,103,178,107,222350243
536,87,105,166,107,222443282
537,82,103,171,111,222541073
538,75,97,167,105,222633869
539,69,91,158,101,222746527
540,75,95,152,103,223334059
541,75,95,152,103,223437638
542,74,90,151,98,224017430
543,78,96,156,104,224139916
544,64,92,155,100,224752894
545,69,95,160,102,224851909
546,68,95,163,102,225460302
547,67,97,166,104,225585709
548,80,66,168,104,226212928
549,83,97,160,100,226306501
550,67,61,161,97,226928732
551,63,90,174,90,231402410
552,70,99,182,100,231498584
553,76,103,185,106,231606974
554,77,105,184,107,232432797
555,81,106,187,108,232554590
556,82,107,185,109,233388906
557,78,101,182,105,233510900
558,76,104,182,109,234419047
559,77,103,180,107,235351551
560,35,67,172,110,235479489
561,80,113,179,117,236374940
562,79,110,185,113,236505501
563,77,108,186,113,237470024
564,81,116,189,119,238393772
565,83,117,184,119,238518688
566,80,115,192,121,239479856
567,77,111,190,117,240427379
568,79,115,190,121,240552987
569,89,73,196,125,241513057
570,85,109,196,117,241642720
571,87,113,201,119,242684283
572,85,107,198,113,242819227
573,87,109,201,115,243840806
574,91,107,203,111,243934078
575,94,109,207,115,244926614
576,91,107,204,111,245052924
577,89,107,202,111,246069417
578,90,106,203,112,246169472
579,91,107,204,113,247199831
580,90,110,201,114,247326804
581,86,112,198,116,248370781
582,80,102,190,106,248474657
583,78,101,187,106,249519302
584,76,72,178,108,249647337
585,73,100,178,102,250720924
586,74,99,177,100,251792781
587,73,96,176,98,251922952
588,72,105,162,105,253000884
589,76,108,184,108,253094260
590,77,105,181,103,254183526
591,79,105,178,103,254312969
592,79,105,180,103,255437245
593,87,107,175,104,255539505
594,62,63,171,63,256652876
595,70,63,164,92,256764274
596,64,95,173,92,256860066
597,60,87,169,84,256964537
598,60,87,169,86,258120919
599,60,90,171,87,258217353
600,61,89,174,97,259359037
601,56,79,167,81,259463414
602,53,78,165,80,259572707
603,58,81,145,81,260745453
604,58,86,176,98,264489865
605,51,84,168,84,264585959
606,62,90,176,92,264688546
607,60,84,172,85,265930557
608,62,86,174,90,266042767
609,65,88,173,90,267326118
610,66,91,172,95,268592427
611,71,98,181,102,268711998
612,81,108,189,110,269997659
613,73,100,171,104,270113428
614,74,99,187,103,271434279
615,81,104,191,108,272744971
616,81,101,193,104,272849592
617,79,102,188,107,272937704
618,78,99,189,103,273042468
619,79,98,189,102,274410669
620,78,99,186,105,274508322
621,77,99,183,104,275860501
622,78,97,184,103,275970224
623,79,98,182,103,276082528
624,79,98,184,103,277489426
625,79,99,184,105,277589764
626,79,101,185,106,279041540
627,81,104,186,110,279159273
628,88,108,194,114,280607585
629,93,106,199,112,280701178
630,90,102,196,108,282139560
631,90,104,195,110,282259017
632,90,105,196,110,283721350
633,83,110,193,114,283808564
634,83,104,194,110,285274751
635,83,106,193,110,285395455
636,76,108,182,112,286877848
637,78,106,184,110,286975956
638,79,106,189,112,288462919
639,77,106,185,110,288585876
640,79,104,187,110,290098449
641,79,104,187,110,290195545
642,79,107,186,111,291686708
643,79,104,184,110,291802565
644,79,106,185,112,293324710
645,79,107,186,111,293417651
646,76,103,184,108,294953281
647,81,104,187,110,295072769
648,83,102,190,108,296627073
649,83,102,188,108,296719304
650,79,104,188,110,298277211
651,79,104,184,110,298390264
652,79,104,184,110,299947184
653,79,104,185,110,300043431
654,79,106,185,110,301606569
655,78,106,184,110,301727535
656,79,106,183,110,303312173
657,79,106,184,110,303412112
658,75,105,181,110,305001171
659,77,106,183,110,305123325
660,76,105,183,108,306740868
661,86,112,183,117,306836039
662,81,108,189,116,308416585
663,81,106,186,114,308533897
664,81,106,188,116,310168900
665,79,106,189,116,310260516
666,80,105,187,114,311946055
667,83,104,190,114,312055683
668,81,106,189,116,312166423
669,81,103,191,114,313842406
670,81,103,189,114,313946002
671,81,106,189,116,315634407
672,81,104,189,114,315759504
673,79,103,189,110,317506337
674,82,105,190,114,317611248
675,84,104,191,110,319283118
676,80,101,186,106,319415191
677,84,108,190,112,321124281
678,84,110,191,112,322810578
679,86,110,192,112,322928036
680,81,108,189,110,323042490
681,80,110,189,110,324785195
682,80,110,189,110,324893000
683,81,106,189,108,326628020
684,83,112,192,114,326762814
685,87,111,196,113,328545111
686,82,110,192,112,328655016
687,83,112,189,114,330415519
688,88,110,193,112,330546154
689,86,110,192,112,332358455
690,86,112,192,114,332466882
691,87,110,193,112,334299755
692,86,110,190,112,334419293
693,84,108,189,112,334537616
694,86,110,191,114,334657288
695,87,111,192,113,334781955
696,84,110,190,112,334883507
697,86,110,190,112,335003739
698,84,108,190,112,335128655
699,86,108,190,112,335276893
700,86,110,191,114,335387002
701,86,110,191,114,335536836
702,87,110,193,112,335666828
703,84,108,190,112,335847448
704,89,110,193,114,335947359
705,88,110,192,112,336122728
706,86,108,190,112,336253998
707,88,110,191,112,336457620
708,86,110,191,112,336555587
709,84,110,189,114,336750217
710,89,114,185,116,336874846
711,86,116,187,117,337086008
712,84,112,189,116,337193736
713,84,116,183,116,337406300
714,84,112,185,114,337539018
715,82,112,183,110,337781823
716,79,111,184,107,337889047
717,79,112,184,107,338129431
718,79,112,184,109,338265643
719,80,114,185,108,338545989
720,81,116,188,110,338652589
721,85,117,190,111,338916883
722,86,115,194,113,339044067
723,85,112,195,112,339331896
724,85,109,196,109,339611875
725,87,111,199,111,339720004
726,87,111,200,111,339830956
727,90,114,205,114,340145356
728,87,111,201,111,340246678
729,88,116,203,114,340563735
730,91,117,202,113,340702332
731,98,126,195,123,341028903
732,81,123,193,118,341138143
733,81,113,196,115,341471780
734,85,111,200,117,341607386
735,81,106,201,116,341979887
736,69,103,193,112,342361230
737,67,100,191,105,342482296
738,79,113,201,121,342888971
739,79,108,199,114,342988987
740,83,111,205,117,343410809
741,83,112,207,116,343544766
742,92,118,198,120,343991591
743,94,78,200,125,344104849
744,92,116,200,120,344562100
745,83,114,200,116,344704903
746,85,114,202,116,345197143
747,85,113,206,115,345312708
748,87,116,202,120,345797263
749,85,113,202,117,345933713
750,85,109,204,115,346452104
751,77,109,194,113,346552537
752,77,109,198,115,347018304
753,69,96,193,103,347147033
754,63,91,194,98,347647427
755,66,96,191,103,347740147
756,79,115,207,123,348237219
757,75,109,206,117,348374095
758,73,109,203,117,348905140
759,82,111,205,117,349004458
760,83,113,205,119,349519421
761,84,113,203,117,349624683
762,83,114,203,118,349717726
763,85,114,204,118,349812273
764,85,116,207,120,349909611
765,83,116,203,120,350002423
766,92,124,197,126,350098231
767,90,122,200,125,350189792
768,85,118,203,123,350292022
769,90,118,197,120,350396253
770,88,115,196,117,350495292
771,87,115,198,117,350615112
772,89,115,194,117,351236803
773,87,113,193,115,351335094
774,88,111,196,111,351951330
775,83,110,187,112,352084695
776,82,108,191,108,352737733
777,87,108,182,110,352836104
778,87,110,177,110,353474777
779,80,109,178,109,353600487
780,76,105,179,107,354279221
781,74,103,179,103,354386126
782,76,104,180,104,355051001
783,72,100,175,102,355180580
784,72,101,176,103,355888235
785,74,101,176,103,355987591
786,74,102,175,104,356689607
787,76,105,177,107,356825329
788,78,105,180,107,357561947
789,78,105,180,107,357661793
790,80,108,183,110,358393397
791,80,108,186,110,358528884
792,78,108,185,110,359319837
793,83,111,192,115,359430197
794,89,116,200,120,360195786
795,85,116,199,120,360323447
796,92,118,209,124,361114201
797,94,122,208,126,361216625
798,90,116,209,122,362001099
799,89,118,206,122,362135615
800,90,116,203,120,362965825
801,88,116,209,120,363064388
802,92,119,209,123,363910913
803,90,121,209,126,364039833
804,90,126,202,130,364904208
805,92,120,202,125,365003321
806,87,119,204,123,365865022
807,92,122,203,126,365983770
808,89,124,199,126,366877449
809,93,118,203,124,366972724
810,90,120,207,124,367845165
811,92,119,209,125,367968010
812,90,120,207,124,368869559
813,93,120,212,122,368972579
814,101,118,201,124,369859552
815,101,120,198,124,369975444
816,92,116,201,118,370897652
817,88,118,203,122,370992350
818,89,120,201,120,371911023
819,88,120,198,116,372036318
820,87,121,196,113,373003463
821,83,121,193,109,373103432
822,87,122,194,109,374043986
823,86,125,193,110,374158365
824,88,127,194,108,374256327
825,83,123,190,105,374350268
826,91,127,181,72,374449553
827,90,123,172,73,374543263
828,82,123,169,71,374652759
829,92,124,194,105,375672514
830,91,125,183,72,376669792
831,84,119,183,102,376780145
832,86,119,190,100,376891240
833,83,121,186,102,377928319
834,75,121,179,102,378033737
835,74,120,181,103,379103361
836,75,120,181,103,379215556
837,73,89,176,70,379318967
838,84,123,183,106,380407742
839,76,118,180,101,380515707
840,77,118,181,101,381625225
841,80,120,182,105,381743428
842,74,118,178,101,381851334
843,74,116,178,101,382977093
844,73,116,179,99,383084056
845,75,120,179,104,384253367
846,73,119,179,104,384393064
847,75,116,181,101,385760640
848,73,116,181,99,385878219
849,77,119,180,104,387727371
850,76,123,182,107,387863583
851,77,116,185,101,389256843
852,77,119,185,102,389359526
853,74,118,181,103,390573439
854,80,119,176,68,390699706
855,83,118,187,105,391928530
856,79,118,189,103,392035574
857,77,123,172,73,393469709
858,37,71,194,107,393597175
859,78,121,190,105,393713324
860,80,119,190,102,393842825
861,79,116,191,100,393997071
862,79,116,189,100,395329571
863,79,116,189,101,395424099
864,75,116,183,102,396692514
865,74,116,183,101,396830492
866,77,115,183,100,398112483
867,75,112,183,99,399380327
868,74,112,178,99,399491270
869,72,109,178,96,399621227
870,72,107,176,93,401172193
871,69,106,173,92,402567394
872,72,108,175,95,402693864
873,72,106,175,93,404035176
874,76,107,177,95,404144804
875,74,109,177,96,405487383
876,77,109,178,96,405604953
877,74,109,170,96,406988566
878,43,69,178,100,407086329
879,40,68,184,101,407185108
880,79,114,186,99,407298045
881,80,114,188,101,408683821
882,36,71,185,106,408787547
883,36,68,172,70,410135482
884,79,114,178,105,410262906
885,84,114,181,105,411691234
886,84,112,185,103,411787981
887,84,116,183,106,413499793
888,86,116,190,106,413628112
889,87,119,188,109,415165149
890,83,116,189,106,415260811
891,86,121,180,111,416698261
892,83,119,184,112,416813336
893,83,116,192,112,416912780
894,83,117,194,113,417024609
895,89,123,186,119,418512765
896,75,115,190,115,418610950
897,81,111,194,111,420110831
898,83,113,199,115,420227876
899,90,114,203,118,420326246
900,87,113,203,117,420446058
901,83,109,198,113,422000952
902,85,113,202,117,422101848
903,88,114,207,120,423633567
904,85,112,205,120,423767078
905,85,111,203,119,425381934
906,90,115,210,123,425480603
907,83,114,206,124,427044478
908,88,110,209,120,427167112
909,83,112,203,120,428730832
910,85,114,205,122,428828856
911,86,112,203,120,430368133
912,86,114,199,122,430477957
913,87,114,201,120,430592378
914,86,114,203,122,432193949
915,90,117,201,123,432295938
916,87,116,202,122,433897282
917,87,116,200,120,434030675
918,87,116,201,122,435660023
919,89,122,195,126,435760425
920,92,118,200,123,437367039
921,92,114,203,118,437496100
922,85,113,199,117,439168376
923,89,114,200,120,439266325
924,87,111,200,117,440914146
925,85,111,200,117,441043714
926,86,113,198,117,442746075
927,85,111,196,115,442846167
928,87,113,199,119,444584330
929,86,113,201,119,444708702
930,87,113,200,119,446414467
931,87,113,201,117,446517102
932,87,113,199,119,448271698
933,85,114,198,118,448406342
934,92,114,192,119,450147014
935,74,113,179,115,450246449
936,87,109,197,115,451943778
937,81,103,193,108,452068294
938,83,106,190,110,453803419
939,83,110,175,112,453897244
940,80,107,192,111,455689623
941,82,104,192,107,455808290
942,75,101,187,105,457652311
943,80,99,187,103,457764228
944,76,97,182,103,457883243
945,77,99,185,104,458011088
946,77,99,182,103,458110682
947,73,98,179,103,458229707
948,36,68,174,106,458352833
949,40,70,174,106,458500208
950,74,99,177,103,458593682
951,70,96,174,100,458739550
952,49,67,171,103,458858439
953,54,73,184,70,459026528
954,74,96,173,101,459126297
955,76,96,176,102,459297591
956,76,93,177,100,459421715
957,80,98,183,105,459620994
958,80,98,181,103,459718730
959,79,98,181,103,459905951
960,80,98,182,105,460030647
961,80,98,184,105,460243965
962,79,94,183,101,460345066
963,84,99,187,106,460567821
964,80,99,186,106,460690261
965,80,97,183,103,460936027
966,80,96,184,104,461034357
967,80,97,185,103,461277156
968,78,101,184,106,461395351
969,82,103,184,108,461654311
970,80,97,184,105,461747961
971,77,96,180,103,462009610
972,81,97,187,105,462130872
973,82,99,188,106,462441082
974,83,98,189,106,462540093
975,81,97,185,103,462824068
976,47,68,183,106,462949538
977,84,100,194,108,463254796
978,84,99,192,106,463352939
979,84,99,193,106,463655559
980,82,97,191,105,463783942
981,84,100,192,108,464120738
982,84,100,192,106,464214725
983,78,97,188,105,464544045
984,84,101,191,106,464671264
985,81,99,191,105,465021429
986,84,100,194,108,465124763
987,81,99,191,106,465473676
988,79,99,189,106,465595013
989,82,103,192,108,465972212
990,81,106,193,110,466072482
991,76,100,189,105,466464663
992,75,101,185,103,466572594
993,76,98,183,98,466666943
994,78,98,184,100,466772325
995,76,95,178,97,467184551
996,73,96,175,98,467286040
997,63,68,174,97,467678056
998,72,92,204,61,467801658
999,69,89,169,90,468221855
