0,94,117,224,123,247255
1,92,116,223,122,595169
2,90,116,222,120,879840
3,92,116,224,122,1176757
4,92,116,222,122,1429204
5,90,115,221,121,1751193
6,92,116,222,120,2053657
7,92,116,223,122,2384204
8,92,116,222,120,2618644
9,90,116,222,120,2924591
10,89,117,221,121,3173666
11,92,117,223,124,3468755
12,90,116,223,122,3721900
13,92,115,224,121,4405657
14,94,117,225,122,4690278
15,94,118,226,123,5004635
16,95,119,226,123,5254616
17,96,118,227,123,5557029
18,94,118,227,123,5797815
19,92,117,223,122,6195327
20,92,117,224,121,6450304
21,92,117,223,121,6768372
22,92,117,222,123,7016043
23,92,117,223,122,7317746
24,94,117,224,121,7566332
25,94,117,225,124,7869016
26,94,117,224,123,8122336
27,92,117,223,121,8418802
28,92,116,222,120,8670765
29,92,117,221,121,8975679
30,92,116,223,122,9202585
31,92,117,223,121,9505532
32,92,117,223,121,9757997
33,92,116,222,120,10057252
34,90,115,221,121,10291040
35,92,115,223,119,10608460
36,94,115,224,121,10860042
37,92,115,221,121,11159004
38,92,117,222,121,11396411
39,92,115,221,121,11731178
40,92,115,223,119,11963995
41,92,115,224,119,12263944
42,86,114,219,120,12500777
43,81,118,215,123,12801802
44,79,120,210,125,13035384
45,75,118,203,122,13335369
46,73,119,202,121,13586263
47,73,117,203,121,13890802
48,75,118,205,122,14136731
49,73,117,202,121,14442077
50,71,115,202,120,14692194
51,73,117,202,121,15006144
52,75,118,204,121,15259795
53,73,116,201,121,15560249
54,73,117,204,122,15810580
55,73,118,204,123,16109892
56,73,119,202,121,16365813
57,73,119,203,121,16645740
58,73,119,205,123,16881378
59,73,119,204,123,17218388
60,74,118,205,122,17469616
61,73,119,202,123,17736480
62,77,122,206,125,17951854
63,75,119,205,123,18250212
64,75,119,205,123,18503295
65,73,119,202,121,18801333
66,77,120,206,125,19055327
67,74,118,205,122,19354484
68,75,120,206,125,19587658
69,74,118,205,122,19892591
70,73,119,204,123,20124858
71,73,118,204,123,20423990
72,73,117,202,122,20675039
73,75,119,206,123,20973978
74,73,119,202,123,21225574
75,73,118,204,123,21531681
76,73,118,203,123,21745719
77,73,117,203,121,22050031
78,71,115,202,121,22300492
79,73,115,202,119,22633150
80,73,115,201,119,22866316
81,73,115,203,121,23150450
82,75,117,206,121,23385958
83,77,120,207,125,23703526
84,73,118,204,123,23953298
85,77,120,205,122,24252473
86,77,116,210,121,24505361
87,88,116,221,120,24803709
88,99,112,227,117,25055731
89,99,114,227,118,25352321
90,99,111,227,116,25591420
91,99,114,227,118,25875272
92,97,113,226,118,26127946
93,96,112,223,116,26422998
94,96,112,224,116,26681038
95,95,111,222,115,26978833
96,97,113,223,117,27214025
97,99,112,225,117,27515858
98,99,116,227,118,27749118
99,97,114,226,118,28082608
100,100,116,227,121,28331116
101,101,115,228,119,28634388
102,101,115,229,119,28885069
103,100,116,229,121,29184242
104,99,114,227,118,29417438
105,99,115,226,117,29703965
106,95,111,223,115,29937259
107,97,111,226,115,30237724
108,97,113,226,118,30472149
109,95,111,223,115,30773191
110,97,111,224,115,31022814
111,97,111,226,115,31325302
112,95,111,222,115,31581079
113,95,113,222,115,31878050
114,92,111,221,115,32110563
115,94,112,220,116,32414596
116,95,111,223,115,32665156
117,97,113,223,117,32951034
118,94,112,221,116,33193888
119,92,109,220,114,33528924
120,95,111,223,115,33783329
121,95,111,222,115,34085287
122,95,111,224,115,34334088
123,95,111,223,115,34637641
124,99,112,226,117,34883634
125,94,117,226,121,35186710
126,93,127,225,132,35420883
127,92,130,221,132,35719706
128,97,130,224,135,35955912
129,93,129,221,133,36252853
130,92,129,220,133,36506824
131,92,128,221,133,36810210
132,90,129,219,131,37063797
133,90,130,219,133,37360761
134,92,129,219,133,37612125
135,92,129,219,133,37914102
136,92,131,220,133,38167231
137,92,129,219,133,38467688
138,92,128,220,133,38716202
139,95,128,221,133,39053067
140,95,129,223,133,39266714
141,92,130,221,133,39570006
142,94,130,221,132,39801790
143,92,128,221,133,40102492
144,92,130,221,133,40350691
145,90,129,219,131,40652201
146,90,129,218,131,40885175
147,92,129,219,133,41189003
148,90,129,218,131,41439513
149,88,129,218,131,41744925
150,90,127,218,131,41995659
151,90,129,218,131,42294926
152,90,129,218,131,42512812
153,90,129,218,131,42809494
154,90,129,218,131,43061444
155,90,129,219,133,43364029
156,88,127,218,130,43598651
157,90,129,218,131,43897708
158,89,128,218,131,44149870
159,88,129,218,131,44484114
160,90,129,219,133,44720267
161,88,129,218,131,45017737
162,86,127,215,130,45268345
163,86,130,215,132,45572260
164,86,127,214,129,45821562
165,90,129,218,131,46105434
166,88,122,218,125,46374962
167,86,124,218,126,46676413
168,85,125,220,127,46911844
169,86,124,222,126,47195068
170,88,126,225,128,47443494
171,84,124,223,126,47744755
172,80,122,219,124,47996249
173,77,121,221,126,48281969
174,75,122,216,124,48513735
175,79,126,219,126,48816479
176,80,131,221,128,49066491
177,81,133,224,130,49371522
178,81,135,225,133,49641661
179,82,135,227,130,49972253
180,80,136,228,132,50222048
181,81,135,226,128,50519092
182,79,135,225,130,50756173
183,77,132,220,125,51054246
184,78,133,226,128,51304588
185,85,133,231,127,51590709
186,88,130,230,123,51824139
187,88,130,230,123,52126445
188,87,130,231,121,52358948
189,84,128,227,122,52662936
190,84,126,228,120,52875311
191,90,119,228,112,53183294
192,93,118,231,114,53396198
193,88,115,225,109,53681649
194,88,115,228,109,53909737
195,89,116,227,112,54215108
196,87,114,224,110,54464996
197,88,115,225,110,54747344
198,88,115,226,110,54997158
199,88,116,226,111,55315146
200,87,116,227,110,55565593
201,87,114,227,110,55851721
202,88,115,227,110,56100211
203,90,118,231,111,56402195
204,90,116,227,111,56638151
205,90,118,228,111,56940076
206,90,118,227,114,57170982
207,88,117,226,112,57476502
208,89,117,229,113,57691754
209,92,117,231,113,57993640
210,88,118,226,114,58231881
211,88,116,227,111,58527105
212,88,116,226,111,58759143
213,88,116,229,111,59061716
214,88,115,227,110,59293376
215,88,115,225,110,59595865
216,88,115,225,112,59847006
217,88,117,225,112,60146592
218,88,117,227,112,60382269
219,88,116,226,114,60697731
220,88,117,226,112,60932104
221,88,117,228,112,61218731
222,86,118,226,114,61451716
223,74,128,215,117,61721638
224,70,129,210,125,61968489
225,68,130,207,126,62273621
226,67,127,207,123,62521594
227,70,129,209,125,62826089
228,64,126,203,122,63059202
229,70,132,210,127,63358355
230,66,129,206,122,63590057
231,66,128,205,124,63878151
232,68,130,208,126,64131769
233,66,129,208,126,64429735
234,67,132,209,127,64678665
235,70,130,207,123,64979232
236,67,130,209,125,65231915
237,67,130,209,125,65533493
238,64,126,206,124,65780607
